"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses"
"5524","32","text","0","5528","0.0-0.0","924",""
"15363","75","text","1","21894","0.0-1.0","924",""
"8822","77","text","2","31717","0.0-2.0","924",""
"73695","","survey-likert","3","106435","0.0-3.0","924","{""Q0"":""1"",""Q1"":""6"",""Q2"":""0"",""Q3"":""3"",""Q4"":""4"",""Q5"":""4"",""Q6"":""1"",""Q7"":""4"",""Q8"":""0"",""Q9"":""3""}"
"82770","","survey-likert","4","190223","0.0-4.0","924","{""Q0"":""2"",""Q1"":""3"",""Q2"":""1"",""Q3"":""6"",""Q4"":""4"",""Q5"":""6"",""Q6"":""3"",""Q7"":""5"",""Q8"":""4"",""Q9"":""5""}"
"80183","","survey-likert","5","271423","0.0-5.0","924","{""Q0"":""5"",""Q1"":""3"",""Q2"":""4"",""Q3"":""6"",""Q4"":""6"",""Q5"":""5"",""Q6"":""6"",""Q7"":""5"",""Q8"":""0"",""Q9"":""0"",""Q10"":""6""}"
"68967","","survey-likert","6","341399","0.0-6.0","924","{""Q0"":""0"",""Q1"":""0"",""Q2"":""1"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""3""}"
"29828","","survey-text","7","372238","0.0-7.0","924","{""Q0"":""voice""}"
"6783","77","text","8","380024","0.0-8.0","924",""
"44303","","survey-likert","9","425354","0.0-9.0","924","{""Q0"":""3"",""Q1"":""1"",""Q2"":""0"",""Q3"":""4"",""Q4"":""0"",""Q5"":""6"",""Q6"":""0"",""Q7"":""0"",""Q8"":""4"",""Q9"":""4"",""Q10"":""4"",""Q11"":""0"",""Q12"":""0"",""Q13"":""1""}"
"53910","","survey-likert","10","480270","0.0-10.0","924","{""Q0"":""1"",""Q1"":""7"",""Q2"":""4""}"
"31719","","survey-likert","11","512996","0.0-11.0","924","{""Q0"":""0"",""Q1"":""0"",""Q2"":""0"",""Q3"":""0"",""Q4"":""0"",""Q5"":""0"",""Q6"":""0"",""Q7"":""0"",""Q8"":""0""}"
"11018","","survey-text","12","525016","0.0-12.0","924","{""Q0"":""21"",""Q1"":""MALE""}"
"3789","","survey-likert","13","529807","0.0-13.0","924","{""Q0"":""0""}"
"22221","","survey-text","14","553029","0.0-14.0","924","{""Q0"":""zoloft 50mg, wellbutrin 150mg""}"
"18553","32","text","15","572583","0.0-15.0","924",""
